query_id,item_id
a00436,s00412
a00436,s00442
a00436,s00324
a00436,s00239
a00436,s00336
a00436,i3631
a00436,s00932
a00436,i424
a00436,v01499
a00436,s15
a00436,s00387
a00436,s00492
a00436,v00054
a00436,s00378
a00436,s00763
a00436,s00716
a00436,v01634
a00436,s00185
a00437,s00311
a00437,s00370
a00437,i1636
a00437,s00426
a00437,s0020
a00437,s00509
a00437,s00894
a00437,s00411
a00437,s00412
a00437,i3527
a00437,s00239
a00437,v01486
a00437,s00716
a00437,s146
a00437,s00442
a00437,i19616
a00437,s00665
a00437,i2486
a00437,s00513
a00437,s00193
a00437,s00194
a00437,s004
a00437,s00166
a00437,v01108
a00437,s00752
a00437,i4442
a00438,i14829
a00438,i13748
a00438,i21647
a00438,i6423
a00438,i1392
a00438,i13925
a00438,i13924
a00438,i13844
a00438,i13944
a00438,i558
a00438,i5725
a00438,i1441
a00438,i21645
a00438,i2174
a00438,i13842
a00438,i4817
a00438,i13847
a00438,i6422
a00438,i25213
a00438,i1024
a00438,i17930
a00438,i1399
a00438,i13933
a00438,i13942
a00438,i13846
a00438,i1394
a00438,i13936
a00438,i13912
a00438,i21649
a00439,i2119
a00439,i2642
a00439,i2643
a00439,i2644
a00439,i2645
a00439,i2646
a00439,i2647
a00439,s00780
a00439,i1654
a00439,i2120
a00439,s00962
a00439,s00963
a00439,v01104
a00439,v01787
a00439,i15720
a00439,i26427
a00439,i23242
a00439,i26428
a00439,i26425
a00439,i26429
a00439,i6328
a00439,v01537
a00439,i1698
a00439,s95
a00439,v01091
a00439,i2631
a00439,i2637
a00439,i2638
a00440,s00962
a00440,s00963
a00440,v00045
a00440,i20739
a00440,i4321
a00440,i5550
a00440,i19731
a00440,v01580
a00440,s0058
a00440,i2940
a00440,s00780
a00440,s00560
a00440,s00789
a00440,v01104
a00440,i2139
a00440,s001
a00440,s00335
a00440,i376
a00440,i6328
a00440,s00288
a00440,i15724
a00440,i2119
a00440,i4116
a00440,i14911
a00440,i6419
a00440,i25145
a00440,i371
a00441,s00387
a00441,s14
a00441,i1636
a00441,s00716
a00441,s00537
a00441,s00370
a00441,v01486
a00441,s00166
a00441,s00311
a00441,i4449
a00441,i23044
a00441,i19616
a00441,i13748
a00441,s00621
a00441,i1441
a00441,s00770
a00441,i3527
a00441,i13912
a00441,s0063
a00441,s00496
a00441,s00894
a00441,s00778
a00441,s00779
a00441,s00888
a00441,s00889
a00441,i22928
a00441,s00757
a00442,i25145
a00442,i4116
a00442,i14911
a00442,i4321
a00442,i4034
a00442,i379
a00442,i5550
a00442,i1503
a00442,i111
a00442,i15724
a00442,i21617
a00442,i1654
a00442,i3715
a00442,v01580
a00442,i371
a00442,i1698
a00442,i20739
a00442,i6328
a00442,i2940
a00442,v01286
a00442,i23242
a00442,i6419
a00442,i5149
a00442,i7025
a00442,i5546
a00443,i3450
a00443,v01328
a00443,i3430
a00443,i25143
a00443,i569
a00443,i25119
a00443,v02512
a00443,i22710
a00443,i25911
a00443,i25145
a00443,i19440
a00443,i5343
a00443,i3443
a00443,i2139
a00443,i21813
a00443,i18531
a00443,i21814
a00443,i26546
a00443,i22123
a00443,i15816
a00443,i125
a00443,i15812
a00443,i15724
a00443,i3432
a00443,i197
a00443,i16827
a00443,i15748
a00443,i4828
a00444,i18037
a00444,i20430
a00444,i4824
a00444,i6422
a00444,v01009
a00444,i25850
a00444,s00370
a00444,i1211
a00444,i1874
a00444,i20538
a00444,s125
a00444,i2605
a00444,v01578
a00444,i5345
a00444,i5344
a00444,i20348
a00444,i486
a00444,i4811
a00444,i16812
a00444,i15714
a00444,v01572
a00444,i21811
a00444,i25946
a00444,i197
a00444,i2375
a00444,i4429
a00444,i25849
a00444,i4636
a00445,s00932
a00445,i1441
a00445,i1579
a00445,s33
a00445,s34
a00445,s00659
a00445,i23044
a00445,i25431
a00445,i2118
a00445,i1578
a00445,i25430
a00445,i1589
a00445,s00212
a00445,s00513
a00445,s125
a00445,s00629
a00445,i20348
a00445,s00276
a00445,i1024
a00445,s64
a00445,i3029
a00445,s00442
a00445,i22935
a00445,s00516
a00445,i5212
a00445,i20629
a00445,s45
a00446,v01007
a00446,i23044
a00446,s125
a00446,s00131
a00446,s35
a00446,s00694
a00446,v01499
a00446,i17742
a00446,i1634
a00446,v01486
a00446,s00370
a00446,s015
a00446,s00373
a00446,s00374
a00446,s00334
a00446,s00621
a00446,v01214
a00446,s00886
a00447,s00561
a00447,s00352
a00447,s00544
a00447,s00223
a00447,s00224
a00447,s00574
a00447,s00575
a00447,v01486
a00447,s0034
a00447,i20911
a00447,s124
a00447,s00389
a00447,s14
a00447,s00685
a00447,s00470
a00447,s00735
a00447,s00726
a00447,s00655
a00447,s00644
a00447,s00648
a00447,s00166
a00448,s00644
a00448,s00648
a00448,s00735
a00448,s00704
a00448,s00657
a00448,s00561
a00448,s00613
a00448,s00726
a00448,v01486
a00448,s00655
a00448,i20911
a00448,s00797
a00448,s124
a00448,s00757
a00448,s00389
a00448,s00387
a00448,s00652
a00448,s00223
a00448,s00224
a00448,i132
a00449,i202
a00449,i2087
a00449,i22843
a00449,i5516
a00449,i1688
a00449,i6528
a00449,i1943
a00449,i22214
a00449,i25646
a00449,i2721
a00449,i1023
a00449,i3115
a00449,i25647
a00449,i20827
a00449,i3211
a00450,i3236
a00450,i16150
a00450,i124
a00450,i2185
a00450,i21812
a00450,i24639
a00450,i697
a00450,i3221
a00450,i16549
a00450,s99
a00450,i16217
a00450,i571
a00450,i16126
a00450,i23450
a00450,i1949
a00450,i2352
a00450,i25147
a00450,i3431
a00451,i22214
a00451,i25647
a00451,i25148
a00451,i4833
a00451,i5516
a00451,i1023
a00451,i1993
a00451,i1943
a00451,i25646
a00451,i25843
a00451,i6528
a00451,i202
a00451,i20827
a00451,i3115
a00451,i26039
a00451,i1673
a00452,i2085
a00452,i2549
a00452,i202
a00452,i1421
a00452,i2721
a00452,i1914
a00452,i748
a00452,i19041
a00452,i19023
a00452,i25131
a00452,i22843
a00452,i25635
a00452,i25843
a00452,i652
a00452,i2550
a00452,i1686
a00452,i1911
a00452,i19043
a00452,i5516
a00452,i22845
a00452,i2086
a00452,i20810
a00452,i19046
a00453,v01045
a00453,i21746
a00453,i21812
a00453,i2185
a00453,i21739
a00453,i15625
a00453,i79
a00453,i710
a00453,i717
a00453,i6420
a00453,i145
a00453,i5831
a00453,i136
a00453,i20220
a00453,i22214
a00453,i19840
a00454,i21812
a00454,v01045
a00454,s00334
a00454,i2185
a00454,i21810
a00454,i21739
a00454,i21742
a00454,i21746
a00454,i22214
a00454,s27
a00455,i4927
a00455,i19441
a00455,i2049
a00455,i16217
a00455,i3438
a00455,i145
a00455,i19023
a00455,i20650
a00455,i16728
a00455,i104
a00455,i6111
a00455,i5733
a00455,i2723
a00455,i3431
a00455,i20730
a00455,i25929
a00455,i5349
a00455,i129
a00455,i13739
a00455,i16547
a00455,i25331
a00456,i3438
a00456,i21836
a00456,i19441
a00456,i6111
a00456,i2504
a00456,i2049
a00456,i129
a00456,i21
a00456,i22
a00456,i23
a00456,i24
a00456,i25
a00456,i21830
a00456,i20730
a00456,i3431
a00456,i20843
a00456,i16126
a00456,i5349
a00456,i16547
a00456,i104
a00456,i5733
a00456,i5036
a00456,i21722
a00457,i6034
a00457,i23644
a00457,i19441
a00457,i16217
a00457,i642
a00457,i624
a00457,i16126
a00457,i16728
a00457,i4927
a00457,i3438
a00457,i17724
a00457,i23050
a00457,i2723
a00457,i25344
a00458,i25929
a00458,i5438
a00458,i141
a00458,i5440
a00458,i16217
a00458,i1350
a00458,i23125
a00458,i19441
a00458,i3112
a00458,i145
a00458,i4747
a00458,i25133
a00458,i6912
a00458,i16642
a00458,i1348
a00458,i23240
a00458,i20730
a00459,i25646
a00459,i20827
a00459,i25148
a00459,i1673
a00459,i25647
a00459,i5516
a00459,i3115
a00459,i4833
a00459,i20411
a00459,i2730
a00459,i83
a00459,i6528
a00459,i17137
a00459,i5116
a00459,i1023
a00459,i2721
a00459,i652
a00459,i24515
a00459,i1730
a00460,i21722
a00460,i3438
a00460,i5036
a00460,i19441
a00460,i16126
a00460,i233
a00460,i235
a00460,i234
a00460,i236
a00460,i18543
a00460,i2539
a00460,i2504
a00460,i5831
a00460,i20730
a00460,i20744
a00460,i5349
a00460,i21836
a00460,i16217
a00460,i22018
a00460,i2201
a00460,i20212
a00460,i145
a00461,i2087
a00461,i6020
a00461,i652
a00461,i3211
a00461,i17135
a00461,i2721
a00461,i5117
a00461,i5039
a00461,i3115
a00461,i19023
a00461,i1688
a00461,i19220
a00461,i6528
a00461,i17137
a00461,i25647
a00461,i1943
a00461,i17
a00462,i16124
a00462,i2191
a00462,v01045
a00462,i21429
a00462,i3424
a00462,i5037
a00462,i725
a00462,i6042
a00462,i26
a00462,i250
a00462,i33
a00462,i36
a00462,i37
a00462,i325
a00462,i135
a00462,i136
a00462,i16218
a00462,i292
a00462,i2185
a00463,i24640
a00463,v01045
a00463,s82
a00463,i2504
a00463,i25133
a00463,i19043
a00463,i6420
a00463,i2721
a00464,i19239
a00464,i25929
a00464,i5438
a00464,i16217
a00464,i3438
a00464,i25024
a00464,i22833
a00464,i2539
a00464,i19441
a00464,i19048
a00464,i145
a00464,i25715
a00464,i2504
a00464,i21722
a00464,i20730
a00464,i23235
a00464,i5435
a00464,i3112
a00464,i24517
a00464,i5440
a00464,i25129
a00465,i2185
a00465,i18834
a00465,i3221
a00465,i18737
a00465,i2844
a00465,i571
a00465,i6026
a00465,i24639
a00465,i21746
a00465,i21812
a00465,i2618
a00465,i3236
a00465,i22214
a00465,i21742
a00465,i21835
a00465,i482
a00466,i2542
a00466,i43
a00466,i305
a00466,i3225
a00466,i177
a00466,i2549
a00466,i557
a00466,i75
a00466,i76
a00466,i1948
a00466,i215
a00467,i141
a00467,v01045
a00467,i1349
a00467,i1348
a00467,i5440
a00467,i1347
a00467,i21633
a00467,i19043
a00467,i23611
a00467,i16311
a00467,i21138
a00467,i144
a00467,i21812
a00468,i4420
a00468,i3425
a00468,i16615
a00468,i25211
a00468,i21633
a00468,i6026
a00468,i25048
a00468,i25047
a00468,i5440
a00468,i5037
a00468,i626
a00468,i5929
a00468,i16614
a00468,i20929
a00468,i687
a00468,v01045
a00468,i16613
a00468,i571
a00468,i036
a00469,i21812
a00469,i545
a00469,i21746
a00469,i21739
a00469,i21810
a00469,i1943
a00469,i22214
a00469,i571
a00469,i1948
a00469,i130
a00469,i3549
a00469,i17843
a00469,i17747
a00469,i20844
a00470,i16728
a00470,i25024
a00470,i16217
a00470,i19441
a00470,i3438
a00470,i20730
a00470,i4927
a00470,i6034
a00470,i20650
a00470,i21
a00470,i22
a00470,i23
a00470,i24
a00470,i25
a00471,i3523
a00471,i25148
a00471,i4833
a00471,i3521
a00471,i25843
a00471,i1993
a00471,i23222
a00471,i131
a00471,i17135
a00471,v02634
a00471,i1948
a00471,i16629
a00471,i1673
a00471,i18715
a00471,i5445
a00471,i1023
a00471,i25647
a00471,i6227
a00471,i3315
a00471,i18324
a00471,i5121
a00472,i2721
a00472,i3321
a00472,i1688
a00472,i1948
a00472,i25036
a00472,i1949
a00472,i6016
a00472,i826
a00472,i1117
a00472,i19220
a00472,i19949
a00472,i1023
a00472,i652
a00472,i202
a00472,i20644
a00472,i20827
a00473,i3211
a00473,i24515
a00473,i22214
a00473,i3115
a00473,i202
a00473,i1023
a00473,i1943
a00473,i5516
a00473,i5841
a00473,i25646
a00473,i20827
a00474,i7122
a00474,i545
a00474,i1474
a00474,i1475
a00474,i3737
a00474,i16739
a00474,i1925
a00474,i13820
a00474,i14341
a00474,s00523
a00474,i14349
a00474,i377
a00474,i14032
a00474,i14347
a00474,i20520
a00474,i14549
a00474,i14348
a00474,i16810
a00474,i2834
a00474,i3825
a00474,i14224
a00474,i20516
a00474,i5521
a00474,i13816
a00474,i2301
a00475,i202
a00475,i2087
a00475,i25646
a00475,i20827
a00475,i1688
a00475,i3115
a00475,i2721
a00475,i22214
a00475,i22843
a00476,i22214
a00476,i2087
a00476,i1227
a00476,i20411
a00476,i26039
a00476,i3524
a00476,i24515
a00476,i2088
a00476,i1673
a00476,i202
a00476,i3115
a00476,i22843
a00476,i25647
a00476,i20418
a00476,i6528
a00476,i5516
a00477,v01045
a00477,i22214
a00477,i2721
a00477,i1948
a00477,i1688
a00478,i4814
a00478,i18737
a00478,i2329
a00478,i18834
a00478,i16215
a00478,i16216
a00478,i2844
a00478,i6026
a00478,i571
a00478,i20144
a00478,i21831
a00478,i2933
a00478,i23134
a00478,i144
a00478,i2185
a00478,i5440
a00478,i6136
a00478,i20222
a00479,i16728
a00479,i19441
a00479,i21
a00479,i22
a00479,i23
a00479,i24
a00479,i25
a00479,i16217
a00479,i2539
a00479,i1619
a00479,i145
a00479,i18718
a00479,i16635
a00479,i16126
a00479,i1850
a00479,i191
a00479,i19129
a00479,i3438
a00479,i6111
a00479,i21722
a00479,i20910
a00480,i5516
a00480,i6528
a00480,i22214
a00480,i25646
a00480,i25647
a00480,i3115
a00480,i6533
a00480,i5116
a00480,i2721
a00480,i5039
a00480,i1688
a00480,i2088
a00480,i2087
a00481,i21812
a00481,i22214
a00481,i1227
a00481,i1948
a00481,v01045
a00481,i21810
a00481,i1949
a00481,i20520
a00481,i2721
a00481,i1943
a00481,i5912
a00482,i25640
a00482,i26039
a00482,i3128
a00482,i3115
a00482,i25638
a00482,i5516
a00482,i5119
a00482,i20827
a00482,i1623
a00482,i2630
a00482,i25639
a00482,i22214
a00482,i657
a00482,i24515
a00482,i2729
a00483,i3115
a00483,i1688
a00483,i22214
a00483,v01045
a00483,i5516
a00483,i26039
a00483,i2721
a00483,i1948
a00484,i3115
a00484,i22214
a00484,i24515
a00484,i5516
a00484,i25646
a00484,i26039
a00484,i1688
a00484,i2721
a00484,i1673
a00485,i25646
a00485,i22214
a00485,i20827
a00485,i5841
a00485,v00353
a00485,i3115
a00485,i20645
a00485,i5516
a00485,i1943
a00485,i20411
a00485,i202
a00485,i1414
a00486,i4926
a00486,i24631
a00486,i5944
a00486,i24517
a00486,i19038
a00486,i25335
a00486,i5650
a00486,i20915
a00486,i20916
a00486,i19132
a00486,i1221
a00486,i3245
a00486,i19036
a00486,i5913
a00486,i24747
a00486,i2563
a00487,i3524
a00487,i3211
a00487,i3115
a00487,i13824
a00487,i6528
a00487,i16714
a00487,i25428
a00487,i202
a00487,i2377
a00487,i1673
a00487,i22214
a00487,i19410
a00487,i1227
a00487,i2730
a00487,i25646
a00487,i26039
a00487,i18949
a00487,i1943
a00488,i20730
a00488,i2504
a00488,i19441
a00488,i21
a00488,i22
a00488,i23
a00488,i24
a00488,i25
a00488,i2846
a00488,i20843
a00488,i2539
a00488,i3438
a00488,i5733
a00488,i20212
a00488,i21836
a00488,i145
a00488,i6034
a00488,i21722
a00488,i4924
a00488,i23034
a00488,i3436
a00489,i25929
a00489,i5435
a00489,i19441
a00489,i16217
a00489,i2504
a00489,i25024
a00489,i145
a00489,i20730
a00489,i6034
a00489,i2939
a00489,i3438
a00489,i3236
a00489,i19239
a00489,i25715
a00489,i1592
a00489,i1350
a00489,i5438
a00489,i19048
a00490,i21739
a00490,i6034
a00490,i2185
a00490,i79
a00490,i710
a00490,i506
a00490,i21812
a00490,i726
a00490,i728
a00490,i136
a00490,i2846
a00490,i278
a00490,i20220
a00490,i5831
a00490,i78
a00490,i145
a00490,i22214
a00490,i577
a00490,i325
a00491,v01045
a00491,i5831
a00491,i22214
a00491,i21812
a00491,i2185
a00491,i571
a00491,i5037
a00491,i3425
a00491,i19043
a00491,i278
a00491,i4432
a00491,i717
a00491,i5829
a00492,i21812
a00492,i1877
a00492,i16636
a00492,i21739
a00492,v00990
a00492,i19840
a00492,i3549
a00492,s80
a00493,i20827
a00493,i22214
a00493,v00353
a00493,i25646
a00493,i5516
a00493,v01045
a00493,i20411
a00493,i25730
a00494,i22214
a00494,i130
a00494,i652
a00494,i5039
a00494,i3115
a00494,i2087
a00494,i25843
a00494,i25647
a00494,i1934
a00494,i6528
a00495,i5516
a00495,i26039
a00495,i2721
a00495,i1688
a00495,i1114
a00495,i25640
a00495,i1116
a00495,i20827
a00495,i1733
a00495,i1721
a00495,i6528
a00495,i1673
a00495,i6533
a00496,i6026
a00496,i5526
a00496,i17740
a00496,i20519
a00496,i5436
a00496,i571
a00496,i25928
a00496,i5440
a00496,i25647
a00496,i13815
a00496,i1349
a00496,i21812
a00496,i7121
a00496,i1230
a00496,i25646
a00496,i1949
a00496,i20528
a00496,i656
a00496,i1621
a00496,i3211
a00496,i21928
a00496,i20433
a00496,i626
a00496,i130
a00496,i22214
a00497,i104
a00497,i19441
a00497,i3438
a00497,i5733
a00497,i3431
a00497,i2049
a00497,i19023
a00497,i145
a00497,i6111
a00497,i3436
a00497,i20730
a00497,i6034
a00497,i21836
a00497,i2504
a00497,i4927
a00497,i5643
a00497,i24925
a00497,i16126
a00498,i22214
a00498,i5516
a00498,i1943
a00498,i2088
a00498,i1673
a00498,i26039
a00498,i3115
a00498,i6528
a00499,i4833
a00499,i25148
a00499,i1948
a00499,i18715
a00499,i1993
a00499,i23222
a00499,i1023
a00499,i25843
a00499,i3523
a00499,i131
a00499,i652
a00499,i3115
a00499,i3521
a00499,i3315
a00499,v02634
a00499,i1943
a00499,i213
a00499,i1673
a00499,i1688
a00500,i19439
a00500,i16246
a00500,s00356
a00500,i24445
a00500,i25743
a00500,s0023
a00500,i16244
a00500,i21742
a00500,i19132
a00500,s00364
a00500,i16541
a00500,i5615
a00500,i21827
a00500,i6140
a00500,i18520
a00500,i2353
a00500,i20644
a00500,i6139
a00500,i5614
a00500,i18837
a00502,i23613
a00502,v01608
a00502,i23615
a00502,i20417
a00502,i1731
a00502,i2178
a00502,i19042
a00502,i23614
a00502,i1685
a00502,i2006
a00502,i2451
a00502,i1118
a00503,v00679
a00503,i21841
a00503,i2006
a00503,i1731
a00503,i1117
a00503,v01201
a00503,v01554
a00503,i23613
a00503,v01548
a00503,i25036
a00503,i19949
a00503,i1118
a00504,i23050
a00504,i2562
a00504,i1592
a00504,i5646
a00504,i25349
a00504,i21817
a00504,i25344
a00504,i20524
a00504,i2314
a00504,s00345
a00504,i2008
a00504,s00586
a00504,i23229
a00505,v01555
a00505,i21841
a00505,v01608
a00505,v01554
a00505,i21725
a00505,i21733
a00505,i116
a00505,i21711
a00506,i1118
a00506,i2006
a00506,i1731
a00506,i5935
a00506,i1117
a00506,i19949
a00506,i25036
a00506,i6634
a00506,i23616
a00506,i18819
a00506,i21725
a00506,i23613
a00506,i5939
a00506,i21037
a00506,i7044
a00506,i23614
a00506,i21748
a00506,i5937
a00506,i4427
a00506,i16313
a00506,i5926
a00506,i5650
a00506,i119
a00506,v01555
a00506,i16312
a00506,i5941
a00507,i23613
a00507,v01549
a00507,v00679
a00507,v01608
a00507,i23614
a00507,i2648
a00507,v01548
a00507,s00371
a00507,i1888
a00507,i26019
a00507,i2451
a00507,v01589
a00508,s00364
a00508,s00892
a00508,i15631
a00508,i1415
a00508,s00921
a00508,i1592
a00508,i23050
a00508,s00837
a00508,s00838
a00508,s00730
a00508,s00731
a00508,s00356
a00508,i25743
a00509,s00364
a00509,i19439
a00509,s0023
a00509,i16246
a00510,i21718
a00510,i25349
a00510,i25344
a00510,i2484
a00510,i21725
a00510,i1036
a00510,i3514
a00510,i2113
a00510,i2838
a00510,i2182
a00510,i21748
a00510,i21736
a00510,i23526
a00510,i2178
a00510,i18535
a00512,i2311
a00512,i3513
a00513,i16536
a00513,v01170
a00515,s00161
a00515,s00162
a00515,s00734
a00515,s00135
a00516,i2048
a00516,i16442
a00516,i104
a00516,i16921
a00516,i2008
a00516,i16633
a00516,i1913
a00516,i18750
a00517,s0062
a00517,i1685
a00517,i14828
a00517,i2048
a00517,i104
a00517,i22910
a00517,i22911
a00518,s00718
a00518,i1964
a00518,s00621
a00518,i21426
a00518,s00742
a00518,i21427
a00518,i6421
a00518,i25735
a00518,i21833
a00518,i22134
a00518,s00161
a00518,s00162
a00518,i4922
a00518,i5150
a00518,v01123
a00518,i2169
a00518,i21516
a00518,i21524
a00518,i21525
a00518,i14341
a00518,i14349
a00518,i14347
a00519,i652
a00519,i2484
a00519,i2721
a00520,s0062
a00520,i25147
a00520,i17735
a00520,i17736
a00520,i2115
a00520,i18718
a00520,i5650
a00520,i1592
a00520,s00746
a00520,i299
a00520,i124
a00520,i214
a00520,i1420
a00520,i4927
a00521,s00138
a00521,s00135
a00522,i6028
a00522,i5037
a00522,s00135
a00522,s25
a00522,i5831
a00522,s00746
a00522,s84
a00522,s00257
a00522,s00258
a00523,i19240
a00523,i2387
a00523,s00468
a00523,i19039
a00523,s00215
a00523,i6421
a00523,i5131
a00523,s00250
a00523,i4916
a00523,i16633
a00523,s00283
a00523,s00609
a00523,i25811
a00523,i25735
a00523,i18520
a00524,s00161
a00524,s00162
a00524,v01123
a00524,s00326
a00524,v00645
a00524,v01641
a00524,s0062
a00524,s0063
a00524,s00465
a00524,s00466
a00524,s00609
a00524,s00370
a00524,s00135
a00524,s00420
a00525,i104
a00525,i2008
a00525,i2048
a00525,i3438
a00525,i1913
a00525,i16442
a00525,i26019
a00525,i20524
a00525,i18750
a00525,i16921
a00525,i20730
a00525,i21711
a00525,i16126
a00525,i117
a00525,i2924
a00525,i21817
a00525,s0062
a00525,i23614
a00525,i2049
a00526,s00528
a00526,i5037
a00526,i19637
a00526,s00418
a00526,s00257
a00526,s00258
a00526,s00971
a00526,s00118
a00526,s00119
a00526,s00387
a00526,s00906
a00526,s00907
a00526,s25
a00526,s00886
a00526,s125
a00526,i6028
a00526,s00621
a00526,s00742
a00526,s00537
a00526,s00790
a00526,v00104
a00526,s00161
a00526,s00162
a00529,s00345
a00529,s00283
a00529,i2515
a00529,i1592
a00529,i21820
a00529,i20010
a00529,i3433
a00529,i4818
a00529,i21834
a00529,i18546
a00529,s00364
a00529,s00873
a00529,s00874
a00529,i2539
a00529,i1619
a00529,i1620
a00529,i21711
a00529,i4435
a00529,i4817
a00529,i4431
a00529,i128
a00529,s41
a00529,i541
a00529,i25123
a00529,i20524
a00530,s00659
a00530,i4046
a00530,s00492
a00530,i4043
a00530,s00871
a00530,s00872
a00531,i16150
a00531,i2048
a00531,i16126
a00531,i1949
a00531,i104
a00531,i1948
a00531,i18718
a00532,i21127
a00533,i16636
a00533,s00734
a00534,v00054
a00534,s00283
a00534,s00819
a00534,s00102
a00534,s00621
a00534,s00138
a00534,i25123
a00534,s00370
a00534,s00839
a00534,s00840
a00534,i21833
a00534,s63
a00534,s00939
a00534,s00387
a00534,i4435
a00534,i21827
a00534,s00492
a00534,s0060
a00535,i3436
a00535,i23233
a00535,i2914
a00535,i126
a00535,i2910
a00535,i21836
a00535,i20730
a00535,i335
a00535,i19114
a00535,i19441
a00535,i26019
a00535,i19129
a00535,i21
a00535,i22
a00535,i23
a00535,i24
a00535,i25
a00535,i2504
a00535,i5349
a00535,i1150
a00535,i25331
a00535,i19115
a00535,i21740
a00535,i23034
a00536,s00402
a00536,s00468
a00536,s00308
a00536,i2710
a00536,i20644
a00536,s00837
a00536,s00838
a00536,s00334
a00536,i6113
a00537,s00492
a00538,i5824
a00538,s00609
a00538,s00572
a00538,i6113
a00538,i20037
a00538,i25226
a00538,v00392
a00538,v00104
a00539,i20035
a00540,s00138
a00540,s00871
a00540,s00872
a00540,s00839
a00540,s00840
a00540,s33
a00540,s34
a00540,s00609
a00540,i139
a00540,i140
a00540,s00932
a00540,i3110
a00540,s0010
a00540,s00370
a00541,i20036
a00541,s00831
a00541,i14427
a00541,s00468
a00541,s00829
a00541,s00830
a00542,i20035
a00542,s00283
a00542,s00364
a00542,s00387
a00542,s00415
a00542,s00839
a00542,s00840
a00543,i20032
a00543,i20035
a00543,i19116
a00543,i17814
a00543,i20027
a00543,i5445
a00543,i20031
a00543,i1688
a00543,i18942
a00543,i20526
a00543,i19112
a00543,i1916
a00543,i5447
a00543,i1624
a00543,i25011
a00543,i18520
a00543,i5446
a00543,i1912
a00543,i2536
a00545,i20042
a00545,i1651
a00545,v00710
a00545,i17818
a00545,i3350
a00545,i126
a00545,i3436
a00545,i1027
a00545,i17820
a00546,i20035
a00546,i104
a00546,i19114
a00546,i20031
a00546,i19116
a00546,i624
a00546,i23644
a00546,i1150
a00546,i20834
a00546,i71
a00546,i17812
a00548,i5521
a00548,i6113
a00548,i20035
a00548,i21635
a00550,i20027
a00550,i2353
a00550,i19147
a00550,i24445
a00550,i6140
a00550,i20526
a00550,i6139
a00550,i16541
a00551,i20035
a00551,i19112
a00551,i19116
a00551,i17814
a00553,v00649
a00553,i19112
a00553,i1918
a00554,i17814
a00554,i20042
a00554,i20035
a00554,i20027
a00554,i20032
a00554,i18520
a00554,i19112
a00554,i5912
a00554,i19116
a00554,i20526
a00554,i1918
a00554,s00138
a00554,i5444
a00555,i19116
a00555,s00802
